almaMmsId	rpbId	hbzId	zdbId
990187610600206441	RPB929t113314	HT016871284	
990187610650206441	RPB929t113315	HT016871290	
990186868540206441	RPB929t113326	HT016798750	
990031549570206441	RPB929t113360	HT008040191	
990187282260206441	RPB929t113396	HT016838899	
990188055650206441	RPB929t113397	HT016914541	
990188177360206441	RPB929t113419	HT016926591	2622068-4
990140719830206441	RPB929t113463	TT001167764	
990187838620206441	RPB929t113568	HT016893460	
990188274390206441	RPB929t113570	HT016936289	
990188129350206441	RPB929t113577	HT016921817	
990052492130206441	RPB929t113585	HT006946677	495037-9
990188444550206441	RPB929t113640	HT016951707	
990188146060206441	RPB929t113642	HT016923468	
990188133500206441	RPB929t113643	HT016922240	
990188233500206441	RPB929t113646	HT016932221	
990188234660206441	RPB929t113648	HT016932341	
990188226200206441	RPB929t113714	HT016931482	
990188226060206441	RPB929t113715	HT016931469	
990188495030206441	RPB929t113717	HT016956686	
990188495130206441	RPB929t113718	HT016956696	
990188225990206441	RPB929t113727	HT016931461	
990188226190206441	RPB929t113728	HT016931481	
990188243180206441	RPB929t113732	HT016933189	
990188444610206441	RPB929t113735	HT016951713	
990188131730206441	RPB929t113741	HT016922060	
990188133180206441	RPB929t113758	HT016922206	
990188445010206441	RPB929t113765	HT016951754	
990188444440206441	RPB929t113768	HT016951695	
990188475240206441	RPB929t113894	HT016954711	
990188347390206441	RPB929t113916	HT016942789	
990188274670206441	RPB929t113925	HT016936317	
990184839160206441	RPB929t113926	HT016774745	
990187890390206441	RPB929t113929	HT016898622	
990188162620206441	RPB929t113946	HT016925118	
990187434040206441	RPB929t113952	HT016856308	
990027189020206441	RPB929t113978	HT007158784	
990188341800206441	RPB929t113984	HT016942229	2624055-5
990188341810206441	RPB929t113988	HT016942230	2624056-7
990188159200206441	RPB929t113991	HT016924773	
990187866410206441	RPB929t114104	HT016896200	
990188423190206441	RPB929t114116	HT016949570	2624728-8
990188720660206441	RPB929t114119	HT016973783	2628437-6
990188303210206441	RPB929t114120	HT016939076	
990188549540206441	RPB929t114149	HT016962073	
990188450990206441	RPB929t114152	HT016952361	
990188335240206441	RPB929t114155	HT016941616	
990178118700206441	RPB929t114166	HT016196139	
990174644540206441	RPB929t114208	HT015934540	2494179-7
990174644480206441	RPB929t114209	HT015934534	2494173-6
990188089890206441	RPB929t114211	HT016917878	2620354-6
990188543190206441	RPB929t114281	HT016961453	
990188543040206441	RPB929t114329	HT016961438	
990184123010206441	RPB929t114382	HT016709221	2593490-9
990056046040206441	RPB929t114384	HT007055804	1128392-0
990189161640206441	RPB929t114408	HT017015456	
990189029960206441	RPB929t114468	HT017002490	
990189262890206441	RPB929t114533	HT017024461	
990189116170206441	RPB929t114536	HT017011010	
990187729700206441	RPB929t114559	HT016882593	
990174712770206441	RPB929t114621	HT015941448	2495136-5
990188423170206441	RPB929t114673	HT016949568	2624726-4
990188056120206441	RPB929t114702	HT016914588	
990188541120206441	RPB929t114708	HT016961240	
990189239180206441	RPB929t114729	HT017022439	
990189116680206441	RPB929t114732	HT017011061	
990188900290206441	RPB929t114735	HT016989751	
990055639970206441	RPB929t114793	HT007006440	726460-4
990189170340206441	RPB929t114830	HT017016282	
990188888030206441	RPB929t114835	HT016988548	
990188900800206441	RPB929t114840	HT016989805	
990188914350206441	RPB929t114849	HT016991110	
990189051420206441	RPB929t120041	HT017004612	2632331-X
990189116900206441	RPB929t120064	HT017011083	
990188952010206441	RPB929t120066	HT016994837	2630922-1
990183421460206441	RPB929t120067	HT016640215	2586326-5
990189815590206441	RPB929t120068	HT017078429	
990189814850206441	RPB929t120070	HT017078351	
990189813360206441	RPB929t120072	HT017078200	
990189169380206441	RPB929t120132	HT017016187	
990189383770206441	RPB929t120137	HT017036430	
990188913630206441	RPB929t120140	HT016991036	
990188913770206441	RPB929t120150	HT016991050	
990189117420206441	RPB929t120152	HT017011137	
990189431390206441	RPB929t120155	HT017041296	
990189496690206441	RPB929t120203	HT017047625	2637748-2
990189866480206441	RPB929t120210	HT017083286	
990189084430206441	RPB929t120212	HT017007867	
990189682170206441	RPB929t120222	HT017065068	2639669-5
990189682180206441	RPB929t120223	HT017065069	2639670-1
990189684500206441	RPB929t120232	HT017065301	2639946-5
990189208510206441	RPB929t120242	HT017019397	2634393-9
990133010790206441	RPB929t120246	HT014170333	2157200-8
990055847080206441	RPB929t120247	HT007032207	1008559-2
990189496600206441	RPB929t120270	HT017047616	2637739-1
990190059830206441	RPB929t120380	HT017101399	
990189755760206441	RPB929t120412	HT017072456	
990056577620206441	RPB929t120545	HT009134753	1448741-X
990113574520206441	RPB929t120551	HT013030563	2048495-1
990190426220206441	RPB929t120644	HT017137001	
990135929510206441	RPB929t120668	HT014376685	
990188631010206441	RPB929t120677	HT016970223	
990040514660206441	RPB929t120682	HT009788618	
990140956000206441	RPB929t120683	TT001191374	
990180985120206441	RPB929t120691	HT016404804	
990190469200206441	RPB929t120711	HT017141299	
990190482200206441	RPB929t120720	HT017141902	
990190413350206441	RPB929t120755	HT017135741	
990189534840206441	RPB929t120790	HT017051307	
990189534910206441	RPB929t120793	HT017051315	
990188990540206441	RPB929t120803	HT016998685	
990188777910206441	RPB929t120807	HT016979418	
990190436070206441	RPB929t120847	HT017137982	2645263-7
990189932910206441	RPB929t120868	HT017089001	2643340-0
990190443040206441	RPB929t120885	HT017138679	2650093-0
990016944060206441	RPB929t120888	HT004317730	
990190188340206441	RPB929t120897	HT017114051	2647088-3
990173529440206441	RPB929t120905	HT015837157	
990037898380206441	RPB929t120906	HT009285021	
990189535500206441	RPB929t120922	HT017051377	
990037195030206441	RPB929t120925	HT009158331	
990190580920206441	RPB929t120926	HT017151589	
990181036840206441	RPB929t120973	HT016410001	
990012613890206441	RPB929t120993	HT003375015	
990189883250206441	RPB929t121021	HT017084973	
990177067080206441	RPB929t121028	HT016101532	
990032480090206441	RPB929t121037	HT008221216	
990190494560206441	RPB929t121083	HT017143137	
990190470060206441	RPB929t121111	HT017141386	
990190407080206441	RPB929t121115	HT017135107	
990190569340206441	RPB929t121142	HT017150446	
990190780260206441	RPB929t121178	HT017170970	2653900-7
990189975030206441	RPB929t121184	HT017093223	
990189535350206441	RPB929t121194	HT017051363	
990190312630206441	RPB929t121203	HT017126376	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990189917660206441	RPB929t121230	HT017087497	
990190926820206441	RPB929t121249	HT017185353	
990190959620206441	RPB929t121251	HT017188610	
990190960410206441	RPB929t121255	HT017188690	
990190961730206441	RPB929t121258	HT017188825	
990190961810206441	RPB929t121259	HT017188833	
990190960740206441	RPB929t121261	HT017188724	
990190960650206441	RPB929t121263	HT017188715	
990190959680206441	RPB929t121264	HT017188616	
990190959810206441	RPB929t121266	HT017188629	
990190927090206441	RPB929t121268	HT017185380	
990190927180206441	RPB929t121270	HT017185390	
990190929880206441	RPB929t121271	HT017185664	
990190930050206441	RPB929t121272	HT017185681	
990190930560206441	RPB929t121275	HT017185735	
990056144610206441	RPB929t121355	HT007067247	1205404-5
990056144600206441	RPB929t121357	HT007067246	1205401-X
990049079890206441	RPB929t121365	HT004168148	
990189798540206441	RPB929t121370	HT017076704	
990190305850206441	RPB929t121401	HT017125721	
990190305850206441	RPB929t121401	HT017125721	
990190305850206441	RPB929t121401	HT017125721	
990190305850206441	RPB929t121401	HT017125721	
990188565320206441	RPB929t121419	HT016963640	
990189937440206441	RPB929t121432	HT017089454	2643837-9
990190445310206441	RPB929t121440	HT017138906	2650342-6
990056559770206441	RPB929t121455	HT009003608	1443107-5
990180817150206441	RPB929t121492	HT016387933	
990020840960206441	RPB929t121515	HT005152383	
990058225110206441	RPB929t121517	HT000195779	
990191113060206441	RPB929t121531	HT017203400	
990191113030206441	RPB929t121532	HT017203396	
990191128350206441	RPB929t121540	HT017204926	
990010374490206441	RPB929t121603	HT002806084	
990191110000206441	RPB929t121635	HT017203089	
990007569850206441	RPB929t121897	HT000861245	
990191146780206441	RPB929t122031	HT017206792	
990191133130206441	RPB929t122037	HT017205408	
990191129090206441	RPB929t122046	HT017205002	
990191146720206441	RPB929t122075	HT017206786	
990191132920206441	RPB929t122086	HT017205386	
990191483610206441	RPB929t122137	HT017240358	2662227-0
990056353010206441	RPB929t122138	HT007439392	1360500-8
990109345830206441	RPB929t122148	HT012782748	2020990-3
990190519890206441	RPB929t122150	HT017145502	2650921-0
990191026800206441	RPB929t122152	HT017194752	2657089-0
990190951580206441	RPB929t122153	HT017187805	2656268-6
990191418440206441	RPB929t173712	HT017233769	2660928-9
990183252370206441	RPB929t122155	HT016623494	2583889-1
990190703220206441	RPB929t122165	HT017163271	2652955-5
990191394170206441	RPB929t122168	HT017231342	2658424-4
990191393880206441	RPB929t122170	HT017231313	2658394-X
990191164710206441	RPB929t122178	HT017208585	
990189906390206441	RPB929t122245	HT017086385	
990189906390206441	RPB929t122245	HT017086385	
990189906390206441	RPB929t122245	HT017086385	
990190738640206441	RPB929t122235	HT017166808	
990033819120206441	RPB929t122236	HT008506616	
990189906390206441	RPB929t122245	HT017086385	
990189906390206441	RPB929t122245	HT017086385	
990189906390206441	RPB929t122245	HT017086385	
990189906390206441	RPB929t122245	HT017086385	
990191193320206441	RPB929t122254	HT017211452	
990191169000206441	RPB929t122272	HT017209020	
990190990310206441	RPB929t122281	HT017191133	
990191251850206441	RPB929t122289	HT017217388	
990191170240206441	RPB929t122290	HT017209146	
990191169850206441	RPB929t122291	HT017209105	
990189801110206441	RPB929t122295	HT017076964	
990178866430206441	RPB929t122301	HT016269171	
990189848490206441	RPB929t122304	HT017081675	2642758-8
990191400750206441	RPB929t122308	HT017232000	2659107-8
990190955840206441	RPB929t122310	HT017188231	2656723-4
990191612510206441	RPB929t122436	HT017252936	
990191742410206441	RPB929t122496	HT017268475	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990191589890206441	RPB929t122623	HT017250649	
990189993170206441	RPB929t122701	HT017095031	
990191107650206441	RPB929t122737	HT017202853	
990191257500206441	RPB929t122749	HT017217963	
990190738320206441	RPB929t122753	HT017166777	
990191267050206441	RPB929t122759	HT017218929	
990191258070206441	RPB929t122771	HT017218020	
990191258070206441	RPB929t122771	HT017218020	
990191258070206441	RPB929t122771	HT017218020	
990191452330206441	RPB929t122789	HT017237197	
990188235510206441	RPB929t122791	HT016932426	
990184158360206441	RPB929t122792	HT016712778	
990191422430206441	RPB929t122814	HT017234169	
990192397800206441	RPB929t122825	HT017329865	
990191340320206441	RPB929t122827	HT017225883	
990191940760206441	RPB929t122832	HT017284947	
990191338440206441	RPB929t122833	HT017225694	
990191339570206441	RPB929t122838	HT017225808	
990191943620206441	RPB929t122842	HT017285237	
990191943910206441	RPB929t122845	HT017285266	
990191339760206441	RPB929t122853	HT017225828	
990191647590206441	RPB929t122855	HT017256516	
990191359390206441	RPB929t122861	HT017227815	
990191359780206441	RPB929t122865	HT017227853	
990191360300206441	RPB929t122869	HT017227906	
990191360840206441	RPB929t122872	HT017227960	
990191339090206441	RPB929t122877	HT017225761	
990191698150206441	RPB929t122906	HT017260812	
990191739140206441	RPB929t122910	HT017264896	
990192704720206441	RPB929t122952	HT017360071	
990192000560206441	RPB929t122963	HT017290964	2668559-0
990192655630206441	RPB929t122965	HT017355158	
990188617270206441	RPB929t122973	HT016968852	
990192510080206441	RPB929t122979	HT017340627	
990191954640206441	RPB929t123014	HT017286355	
990191943480206441	RPB929t123017	HT017285223	
990192818030206441	RPB929t123031	HT017371332	
990191940530206441	RPB929t123033	HT017284923	
990192404940206441	RPB929t123039	HT017330569	
990191612250206441	RPB929t123048	HT017252908	
990191942220206441	RPB929t123064	HT017285095	
990192278040206441	RPB929t123077	HT017317896	
990192203740206441	RPB929t123080	HT017310512	
990192841120206441	RPB929t123082	HT017373639	
990192841960206441	RPB929t123083	HT017373717	
990055053570206441	RPB929t123088	HT006938571	408684-3
990104999950206441	RPB929t123089	HT012347442	920032-0
990192321660206441	RPB929t123092	HT017322255	2674448-X
990192321750206441	RPB929t123093	HT017322264	2674461-2
990192404070206441	RPB929t123094	HT017330481	
990189052280206441	RPB929t123098	HT017004698	2632422-2
990189055180206441	RPB929t123100	HT017004988	2632742-9
990188582640206441	RPB929t123104	HT016965381	2627027-4
990190912730206441	RPB929t123112	HT017183965	
990179085030206441	RPB929t123132	HT016291213	
990178309330206441	RPB929t123135	HT016214206	
990192914240206441	RPB929t123143	HT017380586	
990192921450206441	RPB929t123145	HT017381320	
990192361900206441	RPB929t123146	HT017326277	
990180556990206441	RPB929t123161	HT016362199	
990191515460206441	RPB929t123173	HT017243131	
990173755580206441	RPB929t123176	HT015859388	
990145504250206441	RPB929t123178	TT001495152	
990192277750206441	RPB929t123182	HT017317867	
990192946610206441	RPB929t123184	HT017383856	
990192842520206441	RPB929t123189	HT017373782	
990192277970206441	RPB929t123216	HT017317889	
990192876120206441	RPB929t123219	HT017376774	
990190409300206441	RPB929t123225	HT017135329	
990178314440206441	RPB929t123229	HT016214728	
990191484230206441	RPB929t123247	HT017240420	2662296-8
990189055160206441	RPB929t123250	HT017004986	2632740-5
990181799800206441	RPB929t123251	HT016481601	2568038-9
990189055380206441	RPB929t123263	HT017005008	2632763-6
990192669370206441	RPB929t123264	HT017356532	2678023-9
990192668620206441	RPB929t123266	HT017356457	2677951-1
990056532520206441	RPB929t123267	HT008744820	1437275-7
990192668680206441	RPB929t123270	HT017356463	2677945-6
990190785510206441	RPB929t123273	HT017171495	2654468-4
990151503610206441	RPB929t123280	HT014771456	2239945-8
990192739840206441	RPB929t123281	HT017363541	2678632-1
990192407440206441	RPB929t123304	HT017330823	
990170663180206441	RPB929t123317	HT015622963	
990192923590206441	RPB929t123340	HT017381535	
990192977090206441	RPB929t123343	HT017386909	
990192976990206441	RPB929t123345	HT017386900	
990192925130206441	RPB929t123353	HT017381691	
990192923720206441	RPB929t123356	HT017381548	
990184775580206441	RPB929t123370	HT016771261	
990192727290206441	RPB929t123380	HT017362302	2678523-7
990182896850206441	RPB929t123381	HT016588596	
990192278310206441	RPB929t123412	HT017317922	
990191954090206441	RPB929t123413	HT017286301	
990192059680206441	RPB929t123449	HT017296410	
990192925810206441	RPB929t123451	HT017381758	
990045486020206441	RPB929t123460	HT010759075	
990192907710206441	RPB929t123465	HT017379923	2680883-3
990193267790206441	RPB929t123514	HT017415387	
990190484770206441	RPB929t123556	HT017142165	
990164198210206441	RPB929t123588	HT015397255	2402792-3
990193090030206441	RPB929t123605	HT017398211	
990193205500206441	RPB929t123608	HT017409190	
990193207110206441	RPB929t123610	HT017409352	
990193394320206441	RPB929t123647	HT017427976	
990056143630206441	RPB929t123650	HT007067142	1204743-0
990056143620206441	RPB929t123651	HT007067141	1204742-9
990193354910206441	RPB929t123793	HT017424046	
990193628190206441	RPB929t123813	HT017450081	
990193610220206441	RPB929t123826	HT017448282	
990174725970206441	RPB929t123841	HT015942786	
990193358240206441	RPB929t123861	HT017424384	
990193228020206441	RPB929t123863	HT017411426	
